Alphabet,Immatriculation,Raison sociale,Enseigne,Adresse,Code postal,Ville,Téléphone,Fax,E-mail,Site web,Hyperlink
P,IM 084 12 0012,PROVENCE VOYAGES / SELECTOUR,,"61, BLD DES CARRIÈRES - PLACE ROGER ISNARD",30133,LES ANGLES,+33 4 90 25 79 58,,provence-lesangles@selectour.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34189
P,IM 084 12 0012,PROVENCE VOYAGES / SELECTOUR,,CENTRE COMMERCIAL LECLERC,84310,MORIERES LES AVIGNONS,+33 4 90 31 14 90,,provence-lepontet@selectour.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34190
P,IM 077 12 0005,PROVINS VOYAGES / SELECTOUR,SELECTOUR PROVINS VOYAGES,"21, RUE DE LA FRIPERIE",77160,PROVINS,+33 1 64 08 93 39,,provinsvoyages@selectour.com,www.provins-voyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34053
P,IM 031 12 0003,PUJOL VOYAGES / SELECTOUR,PUJOL VOYAGES,"5, RUE GABRIEL PÉRI",31000,TOULOUSE,+33 5 61 63 60 94,,contact@pujolvoyages.fr,www.pujolvoyages.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31974
P,IM 031 12 0003,PUJOL VOYAGES / SELECTOUR,PUJOL VOYAGES,"5, RUE GABRIEL PÉRI, BP 61508",31000,TOULOUSE,,,agence@pujolvoyages.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31975
P,IM 044 12 0005,PULSEA,,"2, ALLÉE DES VIEUX TILLEULS - CS 80167",44301,NANTES CEDEX 3,+33 2 51 89 08 90,,julie.dubray@pulsea.fr,www.pulsea.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32273
P,IM 091 12 0011,PYRAMIDE VOYAGES / SELECTOUR,Selectour,"8, PLACE DE LA GARE",91800,BRUNOY,+33 1 60 46 48 46,,pyramidevoyages-brunoy@selectour.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34446
P,IM 091 12 0011,PYRAMIDE VOYAGES / SELECTOUR,,"37 BIS, AVENUE DE LA RÉPUBLIQUE",77380,COMBS-LA-VILLE,+33 1 60 46 48 46,,pyramidevoyages-combs@selectour.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34447
P,IM 065 18 0001,PYRENÔRIZON VOYAGES / CDMV,CDMV,2 IMPASSE DU BOSQUET,64460,MONSÉGUR,+33 6 43 66 42 69,,emilie@pyrenorizon.voyage,www.pyrenorizon.voyage,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32850
Q,IM 092 12 0072,QUADRATURE VOYAGES / SELECTOUR,,"10, AVENUE BERNARD PALISSY",92110,SAINT CLOUD,+33 1 79 71 83 70,,contact@quadrature-voyages.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34526
Q,IM 017 18 0002,QUI LA TERRA,QLT,"2, RUE DE LA TERRE ROUGE",17740,SAINTE MARIE DE RÉ,,,info@quilaterra.it,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31814
Q,IM 064 12 0017,QUIKSILVER TRAVEL / SELECTOUR,,"162, RUE BELHARRA, 1er étage - BP 446",64500,SAINT JEAN DE LUZ,+33 5 59 51 42 81,,travel@quiksilver-europe.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32838
R,IM 094 12 0019,R.F DISTRIBUTION - MONAGENCE.COM / CEDIV,MONAGENCE.COM - CEDIV,"2, RUE DU NOUVEAU BERCY",94220,CHARENTON LE PONT,+33 1 80 91 52 20,,resa@monagence.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34726
R,immatriculation,raison_sociale,enseigne,"rue_1, rue_2",cp,ville,telephone,fax,e_mail,site_web,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31465
R,IM 035 11 0004,RANDOBALAD,COMPAGNIE DES SENTIERS MARITIMES,"1, PLACE MARÉCHAL JUIN",35000,RENNES,+33 2 99 78 83 70,,joel@sentiersmaritimes.com,www.sentiersmaritimes.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32077
R,IM 049 10 0013,RAPID'S ANJOU / SELECTOUR,,"90, AVENUE PASTEUR",49100,ANGERS,+33 2 41 43 72 73,,direction@rapids-anjou.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32350
R,IM 049 10 0013,RAPID'S ANJOU / SELECTOUR,,"3, RUE DU HARAS",49100,ANGERS,+33 2 41 88 71 63,,haras@rapids-anjou.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32351
R,IM 077 11 0019,RDV FONTAINEBLEAU,PATRICIA LINOT CONSEIL SARL RENDEZ-VOUS FONTAINEBLEAU,"35, RUE DU GRAND MOULIN",77930,PERTHES,+33 1 64 38 86 45,,patricia@rdvfontainebleau.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34051
R,IM 026 12 0008,RECREATOUR / SELECTOUR,,"9, BLD MAURICE CLERC",26000,VALENCE,+33 4 75 42 87 18,,recre@wanadoo.fr,www.recreatour.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31874
R,IM 040 12 0007,REFLETS BLEUS / HAVAS VOYAGES,HAVAS VOYAGES,"310, AVENUE DU 14 JUILLET",40600,BISCARROSSE,+33 5 58 78 80 05,,reflets-bleus@orange.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32185
R,IM 033 12 0033,REGARDS D'AILLEURS / CEDIV,CEDIV,"25, RUE NOTRE DAME",33000,BORDEAUX,+33 5 56 44 87 30,,anne@regards-ailleurs.com,www.regards-ailleurs.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32016
R,IM 091 11 0025,REGARDS SUR LE MONDE-PARIS / CDMV,CDMV,"35 BIS, ROUTE D'ARPAJON",91650,BREUILLET,+33 1 60 82 67 12,,infos@regards-sur-le-monde.fr,www.regards-sur-le-monde.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34444
R,IM 038 21 0002,REGIE ETERPA,,"7, PLACE DE L'EGLISE",38650,SAINT ANDEOL,+33 4 76 34 23 60,,contact@eterpa.fr,www.eterpa.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32163
R,IM 075 11 0112,RELAIS & CHATEAUX ENTREPRISE,,"15, RUE GALVANI",75017,PARIS,,,resarc@relaischateaux.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33694
R,IM 075 11 0112,RELAIS & CHATEAUX ENTREPRISE,,"33, BLD MALESHERBES",75008,PARIS,,,resarc@relaischateaux.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33695
R,IM 075 11 0112,RELAIS & CHATEAUX ENTREPRISE,,"58/60, RUE DE PRONY",75017,PARIS,+33 825 82 51 80,,m.gau@relaischateaux.com,www.relaischateaux.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33693
R,IM 059 22 0009,RENDEZ-VOUS AUTOUR DU MONDE,,"171, RUE MA CAMPAGNE-RÉSIDENCE MEUDON",59200,TOURCOING,+33 6 73 40 25 37,,rdvautourdumonde@gmail.com,https://rendezvousautourdumonde.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32682
R,IM 075 22 0017,RESACOLO SAS,,"24/26, RUE BICHAT",75010,PARIS,,,contact@resacolo.com,www.resacolo.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33981
R,IM 092 10 0029,RESERVER VOYAGES / SELECTOUR,,"32, RUE LOUIS ROUQUIER",92300,LEVALLOIS PERRET,+33 1 41 49 07 07,,reserver@wanadoo.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34469
R,IM 075 00 0015,RESOCOLO,,"24/26, RUE BICHAT",75010,PARIS,,,resocolo@resocolo.org,www.resocolo.org,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33312
R,IM 079 10 0013,RESPIRE VOYAGES / SELECTOUR,RESPIRE,LA BICYCLETTE VERTE,79210,ARCAIS,+33 5 49 94 34 85,,contact@respire-voyages.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34119
R,IM 078 23 0002,RÊV'EL VOYAGES,,"7, RUE DE VERSAILLES",78980,LONGNES,+33 6 70 23 95 41,,contact@revelvoyages.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34111
R,IM 084 12 0003,REV'EVASION / HAVAS VOYAGES,HAVAS VOYAGES,"56, PLACE MIRABEAU",84120,PERTUIS,+33 4 90 79 75 30,,vero.hyperu@wanadoo.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34187
R,IM 075 20 0015,RÊVE / CEDIV,CEDIV,"12, RUE JACQUES KABLÉ",75018,PARIS,+33 9 80 82 86 32,,mosaab@reve-groupe.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33976
R,IM 083 13 0012,REVE D'EVASION / SELECTOUR,,"7, PLACE DES MARTYRS",83570,CARCES,+33 4 94 77 98 54,,reve-devasion@selectour.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34166
R,IM 019 10 0006,REVE VOYAGES / SELECTOUR,,"2, BLD PUYBLANC",19100,BRIVE LA GAILLARDE,+33 5 55 24 01 01,,vincent@revevoyages.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31817
R,IM 019 10 0006,REVE VOYAGES / SELECTOUR,,"4, QUAI DE LA RÉPUBLIQUE",19000,TULLE,,,reve-tulle@revevoyages.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31818
R,IM 019 10 0006,REVE VOYAGES / SELECTOUR,,"GALERIE COMMERCIALE BOISSEUIL, Route de Toulouse",87220,BOISSEUIL,,,evv.orleans@wanadoo.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31819
R,IM 019 10 0006,REVE VOYAGES / SELECTOUR,CITE VOYAGES -,"11, RUE DE VERDUN",11000,CARCASSONNE,,,cite@cite-voyages.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31820
R,IM 093 15 0009,REVES D'AILLEURS VOYAGES / CDMV,CDMV,"20, RUE DU GÉNÉRAL LECLERC",37510,BALLAN-MIRÉ,+33 9 72 54 49 87,,info@reves-dailleurs.com,http://www.revesdailleursvoyages.fr/,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34695
R,IM 035 10 0033,REVES DE VOYAGES / CDMV,RENARD GUYOMARD - CDMV,"7, RUE JEAN MERMOZ",35170,BRUZ,+33 2 23 50 18 52,,veronique.guyomard@revesdevoyages.fr,www.revesdevoyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32068
R,IM 064 11 0022,REY VOYAGES,DESERTOURS,"3, RUE DE LA TOUR",64500,CIBOURE,+33 5 59 47 47 47,,,www.desertours.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32832
R,IM 030 23 0003,REYGUIER VOYAGES - LES VOYAGES DE CELINE / CEDIV,CEDIV,"41 A, BLD DE LATTRE DE TASSIGNY",30400,VILLENEUVE LES AVIGNON,+33 4 90 94 46 96,,celine@lesvoyagesdeceline.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31948
R,IM 017 11 0005,RHINOS EVASION,,"13, AVENUE PAUL LANGEVIN",17180,PERIGNY,+33 5 46 34 03 30,,c.perruchon@rhinos.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31807
R,IM 038 10 0006,RIBEIRO VOYAGES / SELECTOUR,,"26 BIS, RUE NICOLAS CHORIER",38000,GRENOBLE,+33 4 76 84 40 84,,ribeiro@selectour.com,www.ribeirovoyages.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32120
R,IM 972 10 0010,RICHARD FLECHON VOYAGES SA / SELECTOUR,,LES BOUTIQUES DE CLUNY -RUE FÉLIX EBOUÉ,97233,SCHOELCHER,+33 5 96 73 24 24,,riflev.cluny@wanadoo.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34796
R,IM 972 10 0010,RICHARD FLECHON VOYAGES SA / SELECTOUR,,"111-113, RUE ERNEST DEPROGE",97200,FORT DE FRANCE,+33 5 96 73 35 35,,cflechon@flechonvoyages.com,www.flechonvoyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34795
R,IM 075 10 0271,RICHELIEU VOYAGES / SELECTOUR,Richelieu Voyages,"27, RUE SAINT MARC, Bâtiment C",75002,PARIS,+33 1 42 97 59 15,,agence@lesvoyagesriches.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33425
R,IM 067 14 0001,RICHESSES DU MONDE,,"1, RUE ANTOINE WAGNER",67190,MUTZIG,+33 3 68 41 83 52,,strasbourg.groupes@richessesdumonde.eu,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32894
R,IM 049 10 0015,RICHOU VOYAGES,,"43, RUE MARÉCHAL FOCH",86000,POITIERS,,,poitiers@richou.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32379
R,IM 049 10 0015,RICHOU VOYAGES,,"32, RUE CARNOT",72200,LA FLECHE,,,lafleche@richou.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32370
R,IM 049 10 0015,RICHOU VOYAGES,,"7, RUE ERNEST PÉROCHON",79000,NIORT,,,niort@richou.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32371
R,IM 049 10 0015,RICHOU VOYAGES,,"33, BLD PIERRE CURIE",79100,THOUARS,,,thouars@richou.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32372
R,IM 049 10 0015,RICHOU VOYAGES,,"95, AVENUE DU GÉNÉRAL DE GAULLE",79200,PARTHENAY,,,parthenay@richou.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32373
R,IM 049 10 0015,RICHOU VOYAGES,,"5, RUE JACQUES BUJAULT",79300,BRESSUIRE,,,bressuire@richou.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32374
R,IM 049 10 0015,RICHOU VOYAGES,,"101, BLD ARISTIDE BRIAND - PLACE VENDÉE",85000,LA ROCHE SUR YON,,,larochesuryon@richou.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32375
R,IM 049 10 0015,RICHOU VOYAGES,,"8, QUAI ERNEST DE FRANQUEVILLE",85100,LES SABLES D'OLONNE,,,lessables@richou.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32376
R,IM 049 10 0015,RICHOU VOYAGES,,"14, RUE DE LA RÉPUBLIQUE",85200,FONTENAY LE COMTE,,,fontenay@richou.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32377
R,IM 049 10 0015,RICHOU VOYAGES,,"3, RUE DU GÉNÉRAL LECLERC",85300,CHALLANS,,,challans@richou.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32378
R,IM 049 10 0015,RICHOU VOYAGES,,"61, PLACE DUPLEIX",86100,CHÂTELLERAULT,,,chatellerault@richou.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32380
R,IM 049 10 0015,RICHOU VOYAGES,,"31, RUE DE LA PAIX",53000,LAVAL,,,laval@richou.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32367
R,IM 049 10 0015,RICHOU VOYAGES,,"2, PLACE NAZARETH",56000,VANNES,,,vannes@richou.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32368
R,IM 049 10 0015,RICHOU VOYAGES,,"26, RUE SADI CARNOT - BP 60445",49304,CHOLET,+33 2 41 65 77 50,,jf.richou@richou.fr,www.richou-voyages.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32352
R,IM 049 10 0015,RICHOU VOYAGES,,"33, RUE GARGOULLEAU",17000,LA ROCHELLE,,,larochelle@richou.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32353
R,IM 049 10 0015,RICHOU VOYAGES,,"36, AVENUE GAMBETTA",17100,SAINTES,,,saintes@richou.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32354
R,IM 049 10 0015,RICHOU VOYAGES,,"8, BLD DE LATTRE DE TASSIGNY",17200,ROYAN,,,royan@richou.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32355
R,IM 049 10 0015,RICHOU VOYAGES,,"40, RUE AUDRY DE PUYRAVAULT",17300,ROCHEFORT,,,rochefort@richou.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32356
R,IM 049 10 0015,RICHOU VOYAGES,,"29, BLD MAGENTA",35000,RENNES,,,rennes@richou.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32357
R,IM 049 10 0015,RICHOU VOYAGES,,"11, RUE DU COMMERCE",37000,TOURS,,,tours@richou.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32358
R,IM 049 10 0015,RICHOU VOYAGES,,"7, PLACE SAINT-PIERRE",44000,NANTES,,,nantes@richou.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32359
R,IM 049 10 0015,RICHOU VOYAGES,,"10, AVENUE DE LA IVÈME RÉPUBLIQUE",44400,REZÉ,,,reze@richou.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32361
R,IM 049 10 0015,RICHOU VOYAGES,,"13, RUE GAMBETTA",72000,LE MANS,,,lemans@richou.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32369
R,IM 049 10 0015,RICHOU VOYAGES,,"384, RUE DE LA CROIX GERMAIN",49700,DOUÉ LA FONTAINE,,,doue@richou.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32366
R,IM 049 10 0015,RICHOU VOYAGES,,"61, AVENUE DU GÉNÉRAL DE GAULLE",49400,SAUMUR,,,saumur@richou.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32365
R,IM 049 10 0015,RICHOU VOYAGES,,"3, RUE TALOT (PL. VISITATION)",49100,ANGERS,,,angers@richou.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32364
R,IM 049 10 0015,RICHOU VOYAGES,,"74, AVENUE DE LA RÉPUBLIQUE",44600,SAINT NAZAIRE,,,saintnazaire@richou.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32363
R,IM 049 10 0015,RICHOU VOYAGES,,"11, PLACE DE LA MOTTE",44110,CHATEAUBRIANT,,,chateaubriant@richou.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32360
R,IM 049 10 0015,RICHOU VOYAGES,,"147, AVENUE DU GÉNÉRAL DE GAULLE",44500,LA BAULE ESCOUBLAC,,,labaule@richou.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32362
R,IM 075 23 0027,RIWAYA TRAVEL SAS,,"25, RUE DE PONTHIEU",75008,PARIS,+33 1 84 80 90 58,,contact@riwayatravel.com,www.riwaya-travel.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33985
R,IM 039 18 0006,ROAD TRIP EVASION / CEDIV,CEDIV,"RUE DE LA GARE, 1, rue de Berry",39800,GROZON,+33 3 39 39 96 40,,e.cornu39@gmail.com,www.roadtrip-evasion.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32181
R,IM 016 12 0005,ROBIN VOYAGES / SELECTOUR,VISAGES DU MONDE,"10, RUE DU CANTON",16100,COGNAC,,,cognac@visagesdumonde.fr,www.robin-voyages.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31786
R,IM 016 12 0005,ROBIN VOYAGES / SELECTOUR,VISAGES DU MONDE,CENTRE COMMERCIAL CARREFOUR,16800,SOYAUX,,,soyaux@visagesdumonde.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31785
R,IM 016 12 0005,ROBIN VOYAGES / SELECTOUR,VISAGES DU MONDE,"18, BLD CHANZY",16300,BARBEZIEUX,,,barbezieux@visagesdumonde.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31787
R,IM 016 12 0005,ROBIN VOYAGES / SELECTOUR,VISAGES DU MONDE,"5, RUE ADRIEN DUBOUCHÉ",87000,LIMOGES,,,limoges@visagesdumonde.fr,www.exotour.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31788
R,IM 016 12 0005,ROBIN VOYAGES / SELECTOUR,VISAGES DU MONDE,"8, RUE RAYMOND POINCARÉ",16000,ANGOULEME,,,,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31789
R,IM 016 12 0005,ROBIN VOYAGES / SELECTOUR,VISAGES DU MONDE,"7, AVENUE VICTOR HUGO",16100,COGNAC,,,,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31790
R,IM 016 12 0005,ROBIN VOYAGES / SELECTOUR,VISAGES DU MONDE,"8, PLACE DE LA RÉPUBLIQUE",65300,LANNEMEZAN,,,,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31791
R,IM 016 12 0005,ROBIN VOYAGES / SELECTOUR,VISAGES DU MONDE,"27, RUE DU MARÉCHAL FOCH",65000,TARBES,,,,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31793
R,IM 016 12 0005,ROBIN VOYAGES / SELECTOUR,DECOOV,35 ROUTE DE VARS,16160,GOND PONTOUVRE,+33 5 45 92 07 94,,angouleme@visagesdumonde.fr,www.voyages-demaillard.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31784
R,IM 016 12 0005,ROBIN VOYAGES / SELECTOUR,VISAGES DU MONDE,"3, RUE DE LA RÉPUBLIQUE",24000,PERIGUEUX,,,perigueux@visagesdumonde.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31794
R,IM 016 12 0005,ROBIN VOYAGES / SELECTOUR,VISAGES DU MONDE,"28 TER, RUE LOUIS BARTHOU",64000,PAU,,,,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31795
R,IM 016 12 0005,ROBIN VOYAGES /SELECTOUR,VISAGES DU MONDE,"22, RUE JEAN JAURÈS",87000,LIMOGES,,,,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31792
R,IM 972 10 0003,ROGER ALBERT VOYAGES / SELECTOUR,,CENTRE COMMERCIAL PLACE D'ARMES,97232,LE LAMENTIN,,,rav.lamentin@rogeralbertvoyages.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34793
R,IM 972 10 0003,ROGER ALBERT VOYAGES / SELECTOUR,VOYAGES ROGER ALBERT,"6, RUE VICTOR HUGO",97200,FORT DE FRANCE (MARTINIQUE),+33 5 96 71 71 71,,pcalmels@rogeralbertvoyages.com,www.rogeralbertvoyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34788
R,IM 972 10 0003,ROGER ALBERT VOYAGES / SELECTOUR,VOYAGES ROGER ALBERT,"25, RUE VICTOR HUGO, ZAC Houelbourg - ZI Jarry",97220,TRINITE (MARTINIQUE),,,rav.trinite@rogeralbertvoyages.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34789
R,IM 972 10 0003,ROGER ALBERT VOYAGES / SELECTOUR,,"IMMEUBLE LES TROPIQUES III, Parking Silo",97122,BAIE MAHAULT,,,rav.jarry@rogeralbertvoyages.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34792
R,IM 972 10 0003,ROGER ALBERT VOYAGES / SELECTOUR,VOYAGES ROGER ALBERT,ZONE INDUSTRIELLE PETITE COCOTTE,97224,DUCOS ( MARTINIQUE),,,rav.ducos@rogeralbertvoyages.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34790
R,IM 972 10 0003,ROGER ALBERT VOYAGES / SELECTOUR,ROGER ALBERT Vges Service VAD-Plateau Affaires,"6, RUE VICTOR HUGO",97200,FORT DE FRANCE,,,rav.affaires@rogeralbertvoyages.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34791
R,IM 093 10 0036,ROMA VOYAGES / SELECTOUR,,"163, RUE DE PARIS",93100,MONTREUIL,+33 1 48 70 13 12,,romavoyages@free.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34560
R,IM 075 12 0283,ROME VOYAGES / MANOR,A.B.A,"52, RUE DE ROME",75008,PARIS,+33 1 40 08 02 00,,czibi@romevoyages.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33797
R,IM 022 13 0003,ROMIN VOYAGES / CEDIV,CREATIV-VOYAGES.COM - CEDIV,LIEU-DIT KERUZAQUEN,29630,SAINT JEAN DU DOIGT,+33 2 96 91 47 61,,s.lamarche@creativ-voyages.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31854
R,IM 076 12 0008,ROND POINT EVASION / SELECTOUR,ROND POINT EVASION,"177, RUE DU MARÉCHAL JOFFRE",76600,LE HAVRE,+33 2 35 42 32 39,,reservation@rond-point-evasion.fr,www.rond-point-evasion.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34027
R,IM 062 12 0013,ROSE VOYAGES / SELECTOUR,FACETTES,"95, RUE MONTPENCHER",62110,HENIN BEAUMONT,+33 3 21 13 82 82,,rose-voyages@selectour.com,www.rose-voyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32769
R,IM 075 14 0073,ROUTES BIBLIQUES,Routes des Hommes,"104, BOULEVARD AUGUSTE BLANQUI",75013,PARIS,+33 1 45 49 07 77,,accueil@routesbibliques.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33887
R,IM 049 17 0001,RS VOYAGES,,"2 BIS, AVENUE DE LA PETITE FORÊT",49150,BAUGÉ EN ANJOU,+33 2 41 89 06 43,,groupes@rs-voyages.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32400
R,IM 011 11 0008,RUBIO FRERES TRANSPORTS,,"6, RUE DE LA PARERIE",11100,NARBONNE,,,,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31604
R,IM 011 11 0008,RUBIO FRERES TRANSPORTS / CDMV,CDMV,"2 ZA LA GRAVETTE, C.Cial Carrefour Market",11200,ORNAISONS,+33 4 68 43 81 27,,transport@voyagesrubio.fr,www.voyagesrubio.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31603
R,IM 092 10 0060,RUEIL VOYAGES / SELECTOUR,,"2, RUE DE LA RÉUNION",92500,RUEIL MALMAISON,+33 1 47 32 20 20,,rueil-voyages@selectour.com,www.rueil-voyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34476
R,IM 974 10 0007,RUN AFFAIRS - ODYSSEE,ODYSSE - TOURCOM,"56, RUE JULES AUBER, 3, rue Mât du Pavillon - BP 142",97400,SAINT DENIS,+33 2 62 41 20 20,,runa.chatel@wanadoo.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34815
R,IM 974 12 0015,RUN TOURISME - BLUESKY / TOURCOM,BLUE SKY - TOURCOM,"7, RUE FRANÇOIS DE MAHY",97410,SAINT PIERRE,+33 2 62 80 88 09,,contact@bluesky.re,www.bluesky.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34851
R,IM 094 10 0029,RUNGIS VOYAGES / SELECTOUR,,"27, RUE DE LA TOUR -CENTRE 127",94566,RUNGIS,,,rungis-voyages@selectour.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34708
R,IM 094 10 0029,RUNGIS VOYAGES / SELECTOUR,,"4, PLACE DES PÊCHEURS - MARÉE 30339",94569,RUNGIS,+33 1 49 78 07 07,,compta@rungis-voyages.fr,www.rungis-voyages.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34707
