Alphabet,Immatriculation,Raison sociale,Enseigne,Adresse,Code postal,Ville,Téléphone,Fax,E-mail,Site web,Hyperlink
R,immatriculation,raison_sociale,enseigne,"rue_1, rue_2",cp,ville,telephone,fax,e_mail,site_web,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31465
R,IM 035 11 0004,RANDOBALAD,COMPAGNIE DES SENTIERS MARITIMES,"1, PLACE MARÉCHAL JUIN",35000,RENNES,+33 2 99 78 83 70,,joel@sentiersmaritimes.com,www.sentiersmaritimes.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32077
R,IM 049 10 0013,RAPID'S ANJOU / SELECTOUR,,"90, AVENUE PASTEUR",49100,ANGERS,+33 2 41 43 72 73,,direction@rapids-anjou.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32350
R,IM 077 11 0019,RDV FONTAINEBLEAU,PATRICIA LINOT CONSEIL SARL RENDEZ-VOUS FONTAINEBLEAU,"35, RUE DU GRAND MOULIN",77930,PERTHES,+33 1 64 38 86 45,,patricia@rdvfontainebleau.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34051
R,IM 026 12 0008,RECREATOUR / SELECTOUR,,"9, BLD MAURICE CLERC",26000,VALENCE,+33 4 75 42 87 18,,recre@wanadoo.fr,www.recreatour.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31874
R,IM 040 12 0007,REFLETS BLEUS / HAVAS VOYAGES,HAVAS VOYAGES,"310, AVENUE DU 14 JUILLET",40600,BISCARROSSE,+33 5 58 78 80 05,,reflets-bleus@orange.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32185
R,IM 033 12 0033,REGARDS D'AILLEURS / CEDIV,CEDIV,"25, RUE NOTRE DAME",33000,BORDEAUX,+33 5 56 44 87 30,,anne@regards-ailleurs.com,www.regards-ailleurs.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32016
R,IM 091 11 0025,REGARDS SUR LE MONDE-PARIS / CDMV,CDMV,"35 BIS, ROUTE D'ARPAJON",91650,BREUILLET,+33 1 60 82 67 12,,infos@regards-sur-le-monde.fr,www.regards-sur-le-monde.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34444
R,IM 038 21 0002,REGIE ETERPA,,"7, PLACE DE L'EGLISE",38650,SAINT ANDEOL,+33 4 76 34 23 60,,contact@eterpa.fr,www.eterpa.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32163
R,IM 075 11 0112,RELAIS & CHATEAUX ENTREPRISE,,"15, RUE GALVANI",75017,PARIS,,,resarc@relaischateaux.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33694
R,IM 059 22 0009,RENDEZ-VOUS AUTOUR DU MONDE,,"171, RUE MA CAMPAGNE-RÉSIDENCE MEUDON",59200,TOURCOING,+33 6 73 40 25 37,,rdvautourdumonde@gmail.com,https://rendezvousautourdumonde.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32682
R,IM 075 22 0017,RESACOLO SAS,,"24/26, RUE BICHAT",75010,PARIS,,,contact@resacolo.com,www.resacolo.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33981
R,IM 092 10 0029,RESERVER VOYAGES / SELECTOUR,,"32, RUE LOUIS ROUQUIER",92300,LEVALLOIS PERRET,+33 1 41 49 07 07,,reserver@wanadoo.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34469
R,IM 075 00 0015,RESOCOLO,,"24/26, RUE BICHAT",75010,PARIS,,,resocolo@resocolo.org,www.resocolo.org,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33312
R,IM 079 10 0013,RESPIRE VOYAGES / SELECTOUR,RESPIRE,LA BICYCLETTE VERTE,79210,ARCAIS,+33 5 49 94 34 85,,contact@respire-voyages.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34119
R,IM 078 23 0002,RÊV'EL VOYAGES,,"7, RUE DE VERSAILLES",78980,LONGNES,+33 6 70 23 95 41,,contact@revelvoyages.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34111
R,IM 084 12 0003,REV'EVASION / HAVAS VOYAGES,HAVAS VOYAGES,"56, PLACE MIRABEAU",84120,PERTUIS,+33 4 90 79 75 30,,vero.hyperu@wanadoo.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34187
R,IM 075 20 0015,RÊVE / CEDIV,CEDIV,"12, RUE JACQUES KABLÉ",75018,PARIS,+33 9 80 82 86 32,,mosaab@reve-groupe.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33976
R,IM 083 13 0012,REVE D'EVASION / SELECTOUR,,"7, PLACE DES MARTYRS",83570,CARCES,+33 4 94 77 98 54,,reve-devasion@selectour.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34166
R,IM 019 10 0006,REVE VOYAGES / SELECTOUR,,"2, BLD PUYBLANC",19100,BRIVE LA GAILLARDE,+33 5 55 24 01 01,,vincent@revevoyages.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31817
R,IM 093 15 0009,REVES D'AILLEURS VOYAGES / CDMV,CDMV,"20, RUE DU GÉNÉRAL LECLERC",37510,BALLAN-MIRÉ,+33 9 72 54 49 87,,info@reves-dailleurs.com,http://www.revesdailleursvoyages.fr/,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34695
R,IM 035 10 0033,REVES DE VOYAGES / CDMV,RENARD GUYOMARD - CDMV,"7, RUE JEAN MERMOZ",35170,BRUZ,+33 2 23 50 18 52,,veronique.guyomard@revesdevoyages.fr,www.revesdevoyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32068
R,IM 064 11 0022,REY VOYAGES,DESERTOURS,"3, RUE DE LA TOUR",64500,CIBOURE,+33 5 59 47 47 47,,,www.desertours.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32832
R,IM 030 23 0003,REYGUIER VOYAGES - LES VOYAGES DE CELINE / CEDIV,CEDIV,"41 A, BLD DE LATTRE DE TASSIGNY",30400,VILLENEUVE LES AVIGNON,+33 4 90 94 46 96,,celine@lesvoyagesdeceline.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31948
R,IM 017 11 0005,RHINOS EVASION,,"13, AVENUE PAUL LANGEVIN",17180,PERIGNY,+33 5 46 34 03 30,,c.perruchon@rhinos.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31807
R,IM 038 10 0006,RIBEIRO VOYAGES / SELECTOUR,,"26 BIS, RUE NICOLAS CHORIER",38000,GRENOBLE,+33 4 76 84 40 84,,ribeiro@selectour.com,www.ribeirovoyages.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32120
R,IM 972 10 0010,RICHARD FLECHON VOYAGES SA / SELECTOUR,,LES BOUTIQUES DE CLUNY -RUE FÉLIX EBOUÉ,97233,SCHOELCHER,+33 5 96 73 24 24,,riflev.cluny@wanadoo.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34796
R,IM 075 10 0271,RICHELIEU VOYAGES / SELECTOUR,Richelieu Voyages,"27, RUE SAINT MARC, Bâtiment C",75002,PARIS,+33 1 42 97 59 15,,agence@lesvoyagesriches.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33425
R,IM 067 14 0001,RICHESSES DU MONDE,,"1, RUE ANTOINE WAGNER",67190,MUTZIG,+33 3 68 41 83 52,,strasbourg.groupes@richessesdumonde.eu,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32894
R,IM 049 10 0015,RICHOU VOYAGES,,"43, RUE MARÉCHAL FOCH",86000,POITIERS,,,poitiers@richou.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32379
R,IM 075 23 0027,RIWAYA TRAVEL SAS,,"25, RUE DE PONTHIEU",75008,PARIS,+33 1 84 80 90 58,,contact@riwayatravel.com,www.riwaya-travel.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33985
R,IM 039 18 0006,ROAD TRIP EVASION / CEDIV,CEDIV,"RUE DE LA GARE, 1, rue de Berry",39800,GROZON,+33 3 39 39 96 40,,e.cornu39@gmail.com,www.roadtrip-evasion.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32181
R,IM 016 12 0005,ROBIN VOYAGES / SELECTOUR,VISAGES DU MONDE,"10, RUE DU CANTON",16100,COGNAC,,,cognac@visagesdumonde.fr,www.robin-voyages.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31786
R,IM 972 10 0003,ROGER ALBERT VOYAGES / SELECTOUR,,CENTRE COMMERCIAL PLACE D'ARMES,97232,LE LAMENTIN,,,rav.lamentin@rogeralbertvoyages.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34793
R,IM 093 10 0036,ROMA VOYAGES / SELECTOUR,,"163, RUE DE PARIS",93100,MONTREUIL,+33 1 48 70 13 12,,romavoyages@free.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34560
R,IM 075 12 0283,ROME VOYAGES / MANOR,A.B.A,"52, RUE DE ROME",75008,PARIS,+33 1 40 08 02 00,,czibi@romevoyages.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33797
R,IM 022 13 0003,ROMIN VOYAGES / CEDIV,CREATIV-VOYAGES.COM - CEDIV,LIEU-DIT KERUZAQUEN,29630,SAINT JEAN DU DOIGT,+33 2 96 91 47 61,,s.lamarche@creativ-voyages.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31854
R,IM 076 12 0008,ROND POINT EVASION / SELECTOUR,ROND POINT EVASION,"177, RUE DU MARÉCHAL JOFFRE",76600,LE HAVRE,+33 2 35 42 32 39,,reservation@rond-point-evasion.fr,www.rond-point-evasion.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34027
R,IM 062 12 0013,ROSE VOYAGES / SELECTOUR,FACETTES,"95, RUE MONTPENCHER",62110,HENIN BEAUMONT,+33 3 21 13 82 82,,rose-voyages@selectour.com,www.rose-voyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32769
R,IM 075 14 0073,ROUTES BIBLIQUES,Routes des Hommes,"104, BOULEVARD AUGUSTE BLANQUI",75013,PARIS,+33 1 45 49 07 77,,accueil@routesbibliques.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33887
R,IM 049 17 0001,RS VOYAGES,,"2 BIS, AVENUE DE LA PETITE FORÊT",49150,BAUGÉ EN ANJOU,+33 2 41 89 06 43,,groupes@rs-voyages.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32400
R,IM 011 11 0008,RUBIO FRERES TRANSPORTS,,"6, RUE DE LA PARERIE",11100,NARBONNE,,,,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31604
R,IM 092 10 0060,RUEIL VOYAGES / SELECTOUR,,"2, RUE DE LA RÉUNION",92500,RUEIL MALMAISON,+33 1 47 32 20 20,,rueil-voyages@selectour.com,www.rueil-voyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34476
R,IM 974 10 0007,RUN AFFAIRS - ODYSSEE,ODYSSE - TOURCOM,"56, RUE JULES AUBER, 3, rue Mât du Pavillon - BP 142",97400,SAINT DENIS,+33 2 62 41 20 20,,runa.chatel@wanadoo.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34815
R,IM 974 12 0015,RUN TOURISME - BLUESKY / TOURCOM,BLUE SKY - TOURCOM,"7, RUE FRANÇOIS DE MAHY",97410,SAINT PIERRE,+33 2 62 80 88 09,,contact@bluesky.re,www.bluesky.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34851
R,IM 094 10 0029,RUNGIS VOYAGES / SELECTOUR,,"27, RUE DE LA TOUR -CENTRE 127",94566,RUNGIS,,,rungis-voyages@selectour.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34708
S,IM 084 11 0012,S EN CIEL VOYAGES / SELECTOUR,SCV -,"47, RUE DES FOURBISSEURS",84000,AVIGNON,+33 3 32 74 35 00,,avignon@s-enciel.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34184
S,IM 094 21 0002,S&N VOYAGES,LES VOYAGES DE SYBILLE,"1, RUE CAMILLE GUÉRIN - BÂT. B - PORTE B41",94310,ORLY,+33 7 67 45 70 72,,contact@lesvoyagesdesybille.com,www.lesvoyagesdesybille.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34738
S,IM 013 11 0013,S'ONORE VOYAGES,PLAISIRS ET MAISONS DE PROVENCE,PAS DE CLAVEL - 18 CHEMIN DES HAUTS AIRES,13930,AUREILLE,,,info@provence-plaisirs.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31715
S,IM 024 18 0002,S-CAPE FRANCE,,RUE TOUR DE VILLE,24540,MONPAZIER,,,arjan.capelle@s-cape.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31860
S,IM 033 11 0010,S.E.E - BORDEAUX EXCELLENCE,,"49, RUE CAMILLE GODARD",33000,BORDEAUX,+33 5 56 44 44 97,,compta@see-travel.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32007
S,IM 013 10 0082,SABARDU TOURISME,,2549 CHEMIN DE VELAUX- PLAN DE CAMPAGNE,13170,LES PENNES MIRABEAU,+33 4 42 02 11 16,,contact@sabardu-tourisme.fr,www.sabardu-tourisme.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31693
S,IM 075 10 0255,SABERATOURS / SELECTOUR,,"11, RUE DES PYRAMIDES, 30, rue de Sarliève",75001,PARIS,+33 1 42 61 51 13,,karen.canli@saberatours.fr,www.saberatours.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33414
S,IM 062 17 0001,SABEREN VOYAGES - TUI,TUI FRANCE - TUI STORE,"7, BOULEVARD LAFAYETTE",62100,CALAIS,+33 3 21 35 62 35,,saberen.voyages@outlook.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32777
S,IM 072 19 0001,SABL'ET VOYAGES / CDMV,CDMV,"2, RUE GAMBETTA",72300,SABLE SUR SARTHE,+33 7 88 12 20 48,,valerieanquetil@orange.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33260
S,IM 085 13 0001,SAEM - VENDEE EXPANSION,,"33, RUE DE L'ATLANTIQUE - CS 80206",85005,LA ROCHE SUR YON CEDEX,+33 2 51 47 88 20,,a.bouchaud@vendee-expansion.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34240
S,IM 026 11 0007,SAFRAN SARL,SAFRANTOURS,"60, ESPACE LES CASCADES",26400,MIRABEL ET BLACONS,+33 4 75 25 78 78,,herve@safrantours.com,www.safrantours.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31873
S,IM 091 12 0014,SAGA VOYAGES / SELECTOUR,,"14, BLD ARISTIDE BRIAND",91600,SAVIGNY SUR ORGE,+33 1 69 24 00 25,,savigny@saga-voyages.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34448
S,IM 083 12 0024,SAINT CYR VOYAGES /SELECTOUR,,"11, RUE ROGER MOUTTE",83270,SAINT CYR SUR MER,+33 4 94 26 34 86,,dorella@selectour.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34164
S,IM 031 15 0001,SAINT LYS VOYAGES / SELECTOUR,SCCLM,"1, AVENUE DE GASCOGNE",31470,SAINT LYS,+33 5 61 56 35 05,,contact@saintlysvoyages.com,www.saintlysvoyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31981
S,IM 069 13 0012,SAINT PRIEST VOYAGES / SELECTOUR,SPV,"12, RUE MONTEBELLO",69003,LYON,+33 4 78 62 65 08,,saint.priest.voyages@gmail.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32975
S,IM 034 10 0023,SALAGOU VOYAGES / CEDIV,CEDIV,"5, RUE DU DOYEN RENE GOSSE - BP 55",34800,CLERMONT L'HERAULT,+33 4 67 44 31 36,,direction@salagou-voyages.com,www.salagou-voyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32044
S,IM 059 12 0024,SALAM TOURS / CEDIV,CEDIV,"61, RUE VOLTAIRE",69003,LYON,+33 4 78 60 11 14,,salamtours.lyon@wanadoo.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32650
S,IM 029 10 0031,SALAÜN HOLIDAYS,SALAÜN HOLIDAYS-ESPACE VOYAGE SALAÜN EVASION,"38, RUE DE QUIMPER",29590,PONT DE BUIS LES QUIMERCH,+33 2 98 73 05 77,,michel.salaun@groupe-salaun.com,www.salaun-holidays.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31896
S,IM 031 11 0010,SALT TRAVEL / SELECTOUR,,"17, CHEMIN DE NICOL - 2ÈME ÉTAGE, 24, rue Perchepinte - BP 7208",31200,TOULOUSE,+33 5 61 63 03 04,,cpeglion@salttravel.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31970
S,IM 095 11 0010,SAMCEA VOYAGES / SELECTOUR,,"45, RUE DU SAHEL",75012,PARIS,+33 1 30 10 81 60,,samcea@orange.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34747
S,IM 071 23 0001,SAONE ET LOIRE VOYAGES - S.L.V. / SELECTOUR,,"66, RUE DE SIGORGNE",71000,MACON,+33 3 85 38 83 33,,lapierre@selectour.com,www.slvmacon.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33134
S,IM 064 20 0001,SARA SAS,SARA VOYAGE EMOTION,"14, RUE DU TERTRE",17200,ROYAN,+33 6 63 25 06 72,,coralie@saravoyageemotion.fr,www.saravoyagemotion.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32841
S,IM 013 22 0013,SARLIN GROUPES ET VOYAGES,SOCIÉTÉ SARLIN,"733 ROUTE DE LA DESTROUSSE, Bâtiment G - App 69 -",13390,AURIOL,+33 4 12 04 00 60,,sarlin@groupesetvoyages.com,www.groupesetvoyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31760
S,IM 02A 12 0009,SARTENE VOYAGES / SELECTOUR,,"4, RUE GABRIEL PÉRI",20100,SARTENE,+33 4 95 77 18 41,,ollandini-sartene@selectour.com,www.sartene-voyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31921
S,IM 045 18 0002,SAS DANUBE - PASSION DU MONDE / CEDIV,AMBASSADE FRAM - PASSION DU MONDE,"8, RUE DE LA PETIT BASTILLE",45210,CHEVANNES,+33 6 98 67 06 43,,gestiondanube@gmail.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32306
S,IM 075 15 0004,SAS KEPLER,,"27, RUE JOUBERT",75009,PARIS,+33 1 85 08 18 84,,groupes@keplertravel.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33891
S,IM 074 10 0095,SAT VOYAGES / TOURCOM,TOURCOM,"49, GRANDE RUE - BP 68",74202,THONON LES BAINS CEDEX,+33 4 50 71 08 54,,f.deage@satvoyages.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33282
S,IM 067 11 0012,SATURNIA VOYAGES / CDMV,CDMV,"9, RUE DES PEUPLIERS",67720,HOERDT,+33 3 88 34 59 85,,saturnia.voyages@gmail.com,www.saturnia-voyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32882
S,IM 078 10 0020,SAVAC TOURISME / TOURCOM,SAVAC VOYAGES,"39, RUE DAMPIERRE",78460,CHEVREUSE,+33 1 30 52 88 22,,reservation@savac.fr,https://agence-savacvoyages.com/,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34064
S,IM 069 18 0011,SC EVENT,,"1, SQUARE EDOUARD ESTAUNIE",13012,MARSEILLE,,,jean-alexandre@sc-event.co,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32986
S,IM 059 24 0001,SC TRAVEL / CEDIV,,"1, RUE DU PLAT",59000,LILLE,+33 3 20 03 60 99,,info@sctravel.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32684
S,IM 050 12 0006,SCANCO SARL,CRUISE AND FERRY VOYAGES,GARE MARITIME,50100,CHERBOURG EN COTENTIN,+33 2 33 23 44 42,,scanco@wanadoo.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32415
S,IM 079 12 0003,SCODEC TOURISME,,"13 BIS, AVENUE DU 25 AOÛT 1944",79140,CERIZAY,+33 5 49 80 56 44,,scodecherbiers@wanadoo.fr,www.scodectourime.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34120
S,IM 075 11 0247,SCOOP SAS,,7 ALLÉE LÉO LAGRANGE,35131,CHARTRES DE BRETAGNE,+33 6 30 37 58 50,,abcons35@orange.fr,www.scoopvoyages.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33723
S,IM 072 10 0003,SD AGENCES,SALAÜN HOLIDAYS,BLD PAUL TARASCON-MTE DE LA CABRE D'OR,06210,MANDELIEU- LA-NAPOULE,,,thomascook.mandelieu@salaun-holidays.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33232
S,IM 065 13 0005,SE HOTEL CHEZ PIERRE D'AGOS,,"5, AVENUE DU LAVEDAN, Centre Commercial Epicentre",65400,AGOS VIDALOS,+33 5 62 97 05 07,,hotel.pierredagos@wanadoo.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32848
S,IM 075 10 0297,SEA VOYAGES ( SÉJOURS ENFANTS ADULTES VOYAGES),,86 GRANDE RUE,92310,SEVRES,+33 1 41 92 03 67,,,www.sea-voyages.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33443
S,IM 075 16 0037,SECRET TRAVEL,SECRETS DE VOYAGES,"135, BLD PEREIRE",75017,PARIS,+33 1 53 71 19 71,,fxdebouard@secretsdevoyages.com,www.secretsdevoyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33949
S,IM 075 10 0407,SECRETS DU MONDE,,"76, RUE DE LA POMPE",75116,PARIS,+33 1 45 42 64 44,,marine@secretsdumonde.com,www.secretsdumonde.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33667
S,IM 075 00 0006,SEE YOU-C.U! CAREER & UNIVERSE / UNOSEL,,"4, PLACE DES COULMES",38320,EYBENS,+33 9 91 96 31 16,,contact@seeyouformations.com,www.seeyouformations.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33304
S,IM 006 12 0039,SEEMORE TOURIST SERVICE - STS / MANOR,VOYAGES SEEMORE -,"11, RUE DU CONGRÈS",06000,NICE,+33 4 93 88 10 07,,v.gabas@seemore.fr,www.seemore.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31538
S,IM 093 12 0026,SELECT' VOYAGES / SELECTOUR,,"14, RUE GABRIEL PÉRI",93200,SAINT DENIS,+33 1 48 20 66 25,,elitevoyages@orange.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34691
S,IM 031 10 0005,SELECTOUR TOURISME ET AFFAIRES / SELECTOUR,,"20, BLD DE STRASBNOURG",31000,TOULOUSE,+33 5 34 41 80 70,,serviceclient@selectour.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31951
S,IM 084 10 0015,SELF VOYAGES / SELECTOUR,SELF VOYAGES,"11/13, QUAI DES ENTREPRENEURS COUSTELLET",84660,MAUBEC,+33 4 32 52 11 11,,agence-selfvoyages@orange.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34179
S,IM 075 11 0256,SENNEVOY LOISIRS / SELECTOUR,PRES DES ETOILES,"273, RUE DU FAUBOURG SAINT-ANTOINE",75011,PARIS,+33 1 43 56 25 23,,senvoy.saintpaul@orange.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33724
S,IM 059 16 0003,SEPTENTRION TOURS SAS,,"350, RUE DU MOULIN - BUREAU N°3",59246,MONS EN PEVELE,+33 3 66 72 62 49,,contact@septentriontours.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32659
S,IM 013 14 0008,SERENITY TRAVEL & TOURISM,,"3, PLACE DE STRASBOURG",13003,MARSEILLE,+33 4 91 87 11 64,,mohamed.boukhelifa@wanadoo.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31737
S,IM 094 15 0003,SERVOTEL / SELECTOUR,,"41, RUE EMILE RASPAIL",94110,ARCUEIL,+33 1 47 40 45 90,,servotel@selectour.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34732
S,IM 094 12 0003,SET VOYAGES / CEDIV,CEDIV,"18, BLD DES ALLIÉS",94600,CHOISY LE ROI,+33 1 48 53 10 45,,setvoyages@yahoo.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34720
S,IM 075 10 0396,SETC / CEDIV,AMAHUACA - CEDIV,"20, RUE DU SENTIER",75002,PARIS,+33 1 40 13 15 60,,fb@altanueva.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33663
S,IM 075 10 0203,SETI SA. - ASIA,ASIA,"13, RUE MADELEINE MICHELIS",92200,NEUILLY SUR SEINE,+33 1 56 88 66 00,,asia@asia.fr,www.asia.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33370
S,IM 013 10 0099,SETIEX / MANOR,JET TOURS - EURAFRIQUE VOYAGES,"77, RUE SAINTES",13007,MARSEILLE,+33 4 91 55 50 51,,michele.guillaumet@eurafrique.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31702
S,IM 075 12 0236,SEV'VOYAGES / SELECTOUR,,"137, RUE DE SÈVRES",75006,PARIS,+33 1 47 83 45 85,,sevvoyages@selectour.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33786
S,IM 092 10 0051,SEVRES VOYAGES / SELECTOUR,,"118 GRANDE RUE, L'Européen Bâtiment C",92310,SEVRES,,,sevresaffaires@selectour.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34475
S,IM 067 15 0001,SF VOYAGES / CEDIV,PLANETEVACANCES.NET - CEDIV -,"24, RUE PRINCIPALE",67310,TRAENHEIM,+33 3 88 50 54 36,,voyages@planetevacances.net,www.planetevacances.net,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32896
S,IM 038 12 0003,SGVE - PERRAUD VOYAGES,PERRAUD VOYAGES,ZONE D'ACTIVITÉ DU PEURAS,38210,TULLINS,+33 4 76 35 80 80,,corinne.bonnaffoux@goupeperraud.com,www.perraudvoyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32149
S,IM 069 24 0008,SHAK'HEART EVENTS,,16 RUE CALLIET,69001,LYON,,,maria@shakheartevents.com,shakheartevents.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33097
S,IM 075 19 0042,SHANTI TRAVEL,Shantitravel.com,"17, RUE GALILTÉE",75116,PARIS,+33 1 82 28 92 28,,jeremy@shantitravel.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33971
S,IM 093 11 0007,SHOWROOMPRIVE.COM,,"1, RUE DES BLÉS - ZAC MONT JOIE",93210,LA PLAINE SAINT DENIS,+33 1 49 46 05 67,,investor.relations@showroomprive.net,www.showroomprive.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34563
S,IM 013 14 0022,SIBONY VOYAGES / SELECTOUR,,"52, RUE DU VILLAGE",13006,MARSEILLE,+33 4 91 02 63 40,,info@sibonyvoyages.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31739
